path,reason
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.codehaus.plexus\plexus-interpolation\1.14\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.codehaus.plexus\plexus-utils\2.0.5\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.codehaus.plexus\plexus-utils\4.0.2\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.codehaus.plexus\plexus-xml\4.1.0\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.codehaus.woodstox\stax2-api\4.2.2\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.eclipse.ee4j\project\1.0.7\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.eclipse.jetty\jetty-bom\9.4.53.v20231009\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.hamcrest\hamcrest-core\1.3\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.hamcrest\hamcrest-core\1.3\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.hamcrest\hamcrest-parent\1.3\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.jcraft\jorbis\0.0.17\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.jcraft\jorbis\0.0.17\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.jcraft\jorbis\0.0.17\42d5112e53485e9f59b1068dfd734a05\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.jdom\jdom2\2.0.6.1\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.jetbrains\annotations\13.0\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.jetbrains\annotations\20.1.0\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.jetbrains\annotations\20.1.0\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.jetbrains\annotations\26.0.2\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.jetbrains\annotations\26.0.2\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.jetbrains.kotlin\kotlin-compiler-embeddable\2.3.0\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.jetbrains.kotlin\kotlin-daemon-embeddable\2.3.0\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.jetbrains.kotlin\kotlin-metadata-jvm\2.2.20\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.jetbrains.kotlin\kotlin-metadata-jvm\2.2.20\2f8748e965ecb2135dad092e9ef808de\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.jetbrains.kotlin\kotlin-metadata-jvm\2.3.0\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.jetbrains.kotlin\kotlin-metadata-jvm\2.3.0\2f8748e965ecb2135dad092e9ef808de\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.jetbrains.kotlin\kotlin-reflect\1.6.10\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.jetbrains.kotlin\kotlin-script-runtime\2.3.0\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.jetbrains.kotlin\kotlin-stdlib\2.3.0\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.jetbrains.kotlinx\kotlinx-coroutines-bom\1.8.0\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.jetbrains.kotlinx\kotlinx-coroutines-core-jvm\1.8.0\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.joml\joml\1.10.5\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.joml\joml\1.10.8\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.joml\joml\1.10.8\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.joml\joml\1.10.8\42d5112e53485e9f59b1068dfd734a05\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.jspecify\jspecify\1.0.0\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.junit\junit-bom\5.10.0\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.junit\junit-bom\5.10.1\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.junit\junit-bom\5.10.3\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.junit\junit-bom\5.11.0\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.junit\junit-bom\5.11.0-M2\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.junit\junit-bom\5.11.4\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.junit\junit-bom\5.13.1\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.junit\junit-bom\5.13.2\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.junit\junit-bom\5.13.4\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.junit\junit-bom\5.7.1\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.junit\junit-bom\5.7.2\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.junit\junit-bom\5.9.0\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.junit\junit-bom\5.9.1\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.junit\junit-bom\5.9.3\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl\3.2.2\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl\3.3.1\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl\3.3.2\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl\3.3.2\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl\3.3.3\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl\3.3.3\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl\3.3.3\42d5112e53485e9f59b1068dfd734a05\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-freetype\3.3.3\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-freetype\3.3.3\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-freetype\3.3.3\42d5112e53485e9f59b1068dfd734a05\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-glfw\3.2.2\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-glfw\3.3.1\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-glfw\3.3.2\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-glfw\3.3.2\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-glfw\3.3.3\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-glfw\3.3.3\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-glfw\3.3.3\42d5112e53485e9f59b1068dfd734a05\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-jemalloc\3.2.2\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-jemalloc\3.3.1\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-jemalloc\3.3.2\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-jemalloc\3.3.2\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-jemalloc\3.3.3\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-jemalloc\3.3.3\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-jemalloc\3.3.3\42d5112e53485e9f59b1068dfd734a05\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-openal\3.2.2\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-openal\3.3.1\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-openal\3.3.2\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-openal\3.3.2\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-openal\3.3.3\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-openal\3.3.3\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-openal\3.3.3\42d5112e53485e9f59b1068dfd734a05\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-opengl\3.2.2\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-opengl\3.3.1\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-opengl\3.3.2\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-opengl\3.3.2\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-opengl\3.3.3\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-opengl\3.3.3\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-opengl\3.3.3\42d5112e53485e9f59b1068dfd734a05\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-stb\3.2.2\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-stb\3.3.1\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-stb\3.3.2\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-stb\3.3.2\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-stb\3.3.3\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-stb\3.3.3\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-stb\3.3.3\42d5112e53485e9f59b1068dfd734a05\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-tinyfd\3.2.2\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-tinyfd\3.3.1\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-tinyfd\3.3.2\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-tinyfd\3.3.2\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-tinyfd\3.3.3\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-tinyfd\3.3.3\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lwjgl\lwjgl-tinyfd\3.3.3\42d5112e53485e9f59b1068dfd734a05\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lz4\lz4-java\1.8.0\1aabd0c54952056a1ba4cd00590517b0\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lz4\lz4-java\1.8.0\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.lz4\lz4-java\1.8.0\42d5112e53485e9f59b1068dfd734a05\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.mockito\mockito-bom\4.11.0\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.ow2\ow2\1.5\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.ow2\ow2\1.5.1\26c913274550a0b2221f47a0fe2d2358\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.ow2\ow2\1.5.1\2f8748e965ecb2135dad092e9ef808de\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.ow2.asm\asm\9.3\c5f7e3fe759bfc29dcb6fc6baddbbc5f\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.ow2.asm\asm\9.6\c5f7e3fe759bfc29dcb6fc6baddbbc5f\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.ow2.asm\asm\9.8\c5f7e3fe759bfc29dcb6fc6baddbbc5f\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.ow2.asm\asm\9.9\c5f7e3fe759bfc29dcb6fc6baddbbc5f\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.ow2.asm\asm-analysis\9.8\c5f7e3fe759bfc29dcb6fc6baddbbc5f\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.ow2.asm\asm-analysis\9.9\c5f7e3fe759bfc29dcb6fc6baddbbc5f\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.ow2.asm\asm-commons\9.8\c5f7e3fe759bfc29dcb6fc6baddbbc5f\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.ow2.asm\asm-commons\9.9\c5f7e3fe759bfc29dcb6fc6baddbbc5f\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.ow2.asm\asm-tree\9.8\c5f7e3fe759bfc29dcb6fc6baddbbc5f\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.ow2.asm\asm-tree\9.9\c5f7e3fe759bfc29dcb6fc6baddbbc5f\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.ow2.asm\asm-util\9.8\c5f7e3fe759bfc29dcb6fc6baddbbc5f\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.ow2.asm\asm-util\9.9\c5f7e3fe759bfc29dcb6fc6baddbbc5f\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
C:\Documents and Settings\yukiho\.gradle\caches\modules-2\metadata-2.107\descriptors\org.parchmentmc.data\parchment-1.16.5\2022.03.06\19e247dc59863b11bc5bd47bfc7a7a68\descriptor.bin,PEFormatError: 'DOS Header magic not found.'
